Title: VI719805148469395457
[01:51:57] 这个已经在录了
[01:51:59] 看还没有做自动的
[01:52:02] 这时候会做自动的
[01:52:11] 你知道自己也出来
[01:52:13] 一个叫什么Jelly
[01:52:17] 就是敲毁车嘛
[01:52:19] 敲毁车的时候
[01:52:21] 关键信息记录
[01:52:24] 是
[01:52:26] 那个我觉得我们肯定也要加
[01:52:29] 会那么长时间
[01:52:31] 可以敲过空格敲过回车
[01:52:33] 做一个大点
[01:52:35] 就会有的去做
[01:52:41] 因为其实AI最重要的事情
[01:52:43] 就是容易让用户
[01:52:45] 觉得他无所不能
[01:52:47] 但是你做产品
[01:52:49] 就会想要做很多
[01:52:51] 对然后对用户来说
[01:52:53] 其实就其他两个阶段
[01:52:55] 让他无所不能
[01:52:57] 就什么都想要用他
[01:52:59] 然后当然率是失望
[01:53:01] 或者定义的过窄
[01:53:03] 又完全手动又回到了原始的产品
[01:53:05] 对于产品性也是一个很大的挑战
[01:53:07] 所以就是你当你结合出来
[01:53:10] 就我觉得产品循环里面AI
[01:53:12] 没有构建一个
[01:53:14] 他主动贡献的一个
[01:53:16] 主动贡献的一个点
[01:53:18] 敲一下回车他主动开一下
[01:53:20] 或者什么或者主动点一下
[01:53:22] 这些东西对于后续用的
[01:53:24] 对待这个产品是很重要的
[01:53:26] 你啥也拿不到
[01:53:28] 你明天刚刚推荐刚刚点
[01:53:30] 虽然这个东西粘贴上了也不怎么满意
[01:53:33] 他点后面不用了
[01:53:35] 你也不知道他为啥出了
[01:53:37] 他自己做的那个项目
[01:53:39] 你看过他们之前那个项目
[01:53:41] 有一个PR稿吗
[01:53:43] 因为我是觉得
[01:53:46] 对就是这个
[01:53:48] 你觉得他们这个做的怎么样
[01:53:51] 我之前其实也是没太看懂
[01:53:53] 他到底要打哪个场景
[01:53:55] 对我觉得他们这个其实
[01:53:59] 所以他其实核心的点
[01:54:01] 其实就一个
[01:54:03] 多了一个回车的交互
[01:54:05] 我觉得就还好
[01:54:08] 因为我之前是整体不太看好单纯的
[01:54:10] 单纯的中期纪录
[01:54:12] 这个
[01:54:14] 这个
[01:54:16] 太
[01:54:20] 什么意思
[01:54:22] 我现在用Dflow
[01:54:24] 我每天就看我们现在干嘛
[01:54:26] 其实我看得起王欣
[01:54:28] 然后我现在就是已经
[01:54:30] 不敢每天还以为我在那边录
[01:54:32] 哦
[01:54:35] 那你会
[01:54:37] 你会给这个东西付费吗
[01:54:39] 现在
[01:54:41] 如果说你要是每天有一个原因吗
[01:54:43] 不会
[01:54:45] 但是你起码
[01:54:47] 这就是
[01:54:49] 就是我觉得
[01:54:51] 这就是产品设计的小技巧
[01:54:53] 对对对
[01:54:55] 他虽然你问进去他不会付费
[01:54:57] 但是你从这边你
[01:54:59] 到入口你后面可能能
[01:55:01] 加到用户能够付费的点
[01:55:03] 那我们每日子年
[01:55:05] 我们任务挺多的
[01:55:07] 肯定不比他这个少
[01:55:09] 我们每日子年
[01:55:11] 你是没有能够付费的点
[01:55:13] 对啊
[01:55:16] 对但你起码有个入口吗
[01:55:18] 我觉得我们已经过了这个
[01:55:22] 起码有个入口期了
[01:55:25] 对一个新的产品来说
[01:55:27] 用Dflow是个新的产品
[01:55:29] 这个入口跟它是有点不一样的
[01:55:33] 这个呢这条设计就是
[01:55:35] 但是
[01:55:37] 感觉可能是AI写的蛮错的
[01:55:45] 这个之前
[01:55:47] 不能看这个打开的时候
[01:55:50] 对这个可能也不能太重
[01:55:52] 那路子哥在Soap打开的时候也挺重的
[01:55:54] 他放在转
[01:55:57] 他带个鹿皮我也感觉很重
[01:55:59] 那这个也在路子哥投稿
[01:56:01] 有感觉
[01:56:03] 我上面这个报
[01:56:05] 我上面这个报
[01:56:07] 意识形态
[01:56:09] 那你可以把那个发出去
[01:56:11] 这倒可以
[01:56:13] 但是这功能挺废的
[01:56:15] 我周五的时候
[01:56:17] 他跟我说你上周四的
[01:56:19] 还来试试
[01:56:21] 就感觉没功能
[01:56:23] 为了撑页面
[01:56:25] 那你现在问一下
[01:56:27] 你怎么写的
[01:56:29] 我说我上周写了
[01:56:31] 上周写了
[01:56:35] 有一个产品叫little bird
[01:56:37] 你用过没有
[01:56:39] 我用过
[01:56:41] 跟这个也是类似的
[01:56:43] 但是那个就感觉很无趣
[01:56:45] 就是纯chat
[01:56:47] 其实我不知道我要让他干嘛
[01:56:49] 对所以就是
[01:56:51] 这里面他就是比如说包括我们拼
[01:56:53] 就是他不能也不能只传记录
[01:56:55] 他还是要稍微有一些东西
[01:56:57] 让大家能够听得进来
[01:56:59] 我很少用他
[01:57:01] 我每次看到他开了
[01:57:04] 我不会把他关掉
[01:57:06] 因为我不知道我给他我的数据
[01:57:08] 这个东西就是属于
[01:57:10] 你看他每天就是
[01:57:12] 这个好像是工作
[01:57:14] 然后我用的就是花纸
[01:57:16] 他如果看到我同一时间
[01:57:18] 比如说我同时在做数据
[01:57:20] 他就会说我会更新的
[01:57:22] 其实我就拼里面加这个功能
[01:57:24] 就知道了
[01:57:26] 这是免费的吗
[01:57:37] 他好像有
[01:57:39] 这个是token的限额
[01:57:41] 他是选择
[01:57:43] 为什么他是选了这几个
[01:57:47] 我不知道
[01:57:49] 那他不付费那这些
[01:57:51] token的发挥手是不是花钱
[01:57:53] 你是免费的
[01:57:56] 我没有
[01:57:58] 有些处理师肯定做错
[01:58:00] 不可能啊
[01:58:02] 我说有些可能应该是
[01:58:04] 复盘师肯定做错
[01:58:06] 你输了嘛
[01:58:08] 我没有用过
[01:58:10] 这不是空的吗
[01:58:16] 这不是空的
[01:58:18] 你这不是能
[01:58:20] 我没有用过
[01:58:22] 免费的吗
[01:58:26] 这不是真的少钱吗
[01:58:28] 我用的人很少了
[01:58:31] 他有限额是吧
[01:58:33] 对
[01:58:42] 他也能回饭
[01:58:44] 他这个节目
[01:58:46] 对
[01:58:52] 我看这个节目好
[01:58:54] 你分别是什么
[01:58:57] 三分钟
[01:58:59] 三分钟
[01:59:02] 我们说
[01:59:10] 我们说
[01:59:12] 我们都会用
[01:59:14] 我们的图表
[01:59:16] 我一下给图表
[01:59:19] 我觉得是一个非常好的
[01:59:21] 为什么我们那个差的
[01:59:23] 他应该之前来不及吧
[01:59:25] 他后面我好好研究
[01:59:27] 对
[01:59:30] 这是模型自带的嘛
[01:59:32] 对他前面要加一个
[01:59:34] 这个也是个人的
[01:59:36] 看法这样
[01:59:38] 要加吗
[01:59:40] 要加那个
[01:59:43] 就是我们给模型自带的图表
[01:59:45] 嗯
[01:59:47] 应该是这个
[01:59:51] 就是这个吗
[01:59:53] 他做得也不过特别好
[01:59:55] 你看他那么标题
[01:59:57] 有没有渲染出来
[02:00:04] 我会拆机器先有这个问题
[02:00:06] 就是说那个永建它能给你创作
[02:00:09] 像这种产品你觉得你不会付费
[02:00:21] 就是因为他没有办法帮你完成任务
[02:00:22] 我觉得任务不值得付费了
[02:00:26] 就让你开机一下
[02:00:28] 任务不值得
[02:00:29] 所以其实还是能帮你
[02:00:32] AI能帮我完成什么任务最重要
[02:00:34] 要是付费了看这个人就不开机了
[02:00:37] 所以现在你看meeting里面
[02:00:40] 最简单的一个是
[02:00:41] 或者多个问题
[02:00:42] 你作为老板会给他付费吗
[02:00:43] 那有可能
[02:00:47] 对有可能
[02:00:48] 20块钱
[02:00:49] 我觉得我们现在公司最大的一个问题
[02:00:54] 就是context其实挺不统一的
[02:00:56] 就他今天还在说
[02:00:58] 他不知道别人知道什么
[02:01:00] 刚才context不统一
[02:01:01] 然后我们有些时候开会
[02:01:03] 最难就是我不知道
[02:01:04] 不值得
[02:01:05] 这个时候也要麻烦
[02:01:09] 然后大家
[02:01:11] 这个主要是什么
[02:01:12] 是吗
[02:01:13] 对
[02:01:13] 对
[02:01:13] 对
[02:01:13] ,就是
[02:01:16] potential risk
[02:01:17] potential的一些delay
[02:01:18] 就是有一些信号
[02:01:19] 他就不会发出来
[02:01:21] 对
[02:01:21] 你不知道这件事
[02:01:22] 如果你不准备发
[02:01:23] 我也不知道
[02:01:23] 我也不知道
[02:01:25] 那这个信号就就不会有信号传递了
[02:01:28] 对
[02:01:28] 如果我知道
[02:01:29] 你知道其实信号传递无所谓
[02:01:31] 我大家都知道
[02:01:32] 那就是然后我知道你不知道
[02:01:34] 那我会触发你传递这个不知道的信号
[02:01:38] 对
[02:01:39] 可以啊
[02:01:39] 那就可以通过团队工厂去有人去做这个
[02:01:43] 这样的东西
[02:01:44] 嗯
[02:01:45] 嗯
[02:01:46] 也很有意思
[02:01:47] 我这前两天看了一个小创建项目
[02:01:49] 很好玩
[02:01:50] 就是
[02:01:50] 这个人在做那个就是那种桌游的主持人
[02:01:56] 那主持人其实就是手机跟context去推进剧情
[02:02:00] 推进这些东西
[02:02:00] 嗯
[02:02:01] 啊
[02:02:01] 你刚刚没有说创建就是需要这么个人吗
[02:02:04] 嗯
[02:02:04] 啊
[02:02:04] 他在创建你的context
[02:02:05] 今天你们聊了这个事情
[02:02:07] 大概我们把信息去记录到一个
[02:02:10] 把按照挑战的维度去提出来
[02:02:13] 你就会有一个context的推进
[02:02:15] 啊
[02:02:16] 有可能有一个fake money的一些这个逻辑
[02:02:20] 嗯
[02:02:21] 就能够想出一个东西
[02:02:26] 这个也是有意义的
[02:02:27] 那这个的意义就是我刚刚问他
[02:02:29] 老板也没花钱
[02:02:30] 我就让他花钱去做这件事情
[02:02:32] 嗯
[02:02:33] 啊
[02:02:33] 我这就是真正的一个逻辑
[02:02:35] 对
[02:02:36] 你觉得东西太少了
[02:02:38] 对
[02:02:38] 工人我觉得就我愿意嘛
[02:02:41] 就是就是写到一个月十块块钱
[02:02:44] 啊
[02:02:45] 我会拿
[02:02:46] 就是说也也也也不好
[02:02:48] 哈哈哈哈
[02:02:49] 就是严谨老板
[02:02:51] 对
[02:02:51] 老板有一个应能
[02:02:52] 其他条件下
[02:02:53] 比方那种场景之类
[02:02:54] 就是老板自己
[02:02:55] 啊
[02:02:56] 对原木有没有好处
[02:02:57] 没有好处啊
[02:02:58] 但其实本质是企业效果
[02:03:00] 嗯
[02:03:01] 嗯
[02:03:02] 你本质是解决
[02:03:05] 接手的谁
[02:03:06] 你去节省一个那个啥呀
[02:03:09] 就 pmo呀
[02:03:10] 啊
[02:03:11] 也找了个项目管理者
[02:03:12] 就把你付给他的工资给软件吗
[02:03:16] 对,那像这种我们需要找到,就是它是不是可能本来有一个非AI的或者说AI不够明显的产品也在做这件事,什么意思,就像T-RUN这种,对,T-RUN,对,T-RUN,我们是,这种东西的话,其实这种就是垂的产品了,就是你真的要去实现我刚刚说的那个点,那你就是对互联网的产品推进,或者某一个生产线的产品推进流程,你有走过那么多,
[02:03:46] 你才能把这个项目管理做好,对,它能做好就有价值了,老板肯定会买呀,但是我是问你要先把T-RUN这套鞋子做出来,然后再把这个,为什么,你直接connect到这儿不就好了吗,也,也,也,也,对,就是反正你可以做插件,你也可以做单独的这个东西,反正你也不是领域品嘛,啊,插件,connect到这儿,现在大家,这种重,这样的重地位是很难的吧,
[02:04:21] 都行吧,你也能接飞车跟党,这些都行,接飞车聊天,你接飞车群聊,接某个slack,抵达我们群组,都行,
[02:04:29] 但是就是Handong的项目地位才是,才增长的那么大,
[02:04:35] 你不会不往大做吗,
[02:04:39] 那你是不是也有那种,一开始他不是做产品,叫你弄什么,说他为什么不做产品呀,比如说帮你的公务账,就是这种合适,而自己一定要做一个在线共享便宜,
[02:04:50] 听不听得到吗,这个产品我觉得有点不一样吧,
[02:04:56] 你,
[02:04:59] 类似吧,
[02:05:00] 我觉得有点类似吧,
[02:05:03] 不是,就是,你的点不是说只给他做插件去解决他某一个问题,
[02:05:07] 对,
[02:05:08] 而你是本身你就自己有一个产品循环,你的产品循环就是个人记忆加公司定理记忆的这个产品循环,
[02:05:14] 对,
[02:05:15] 只不过在那个呈现层或者在输出层,可以结合他现在应用的习惯,有两个,两个定义,
[02:05:20] 是是是,
[02:05:21] 如果我是做一个有要不适应或者整理格式的插件,那他只能有要不适应我才能用,
[02:05:26] 对,但是你不到那个,就是,
[02:05:29] 就是,
[02:05:31] 嗯,
[02:05:32] 因为如果那么做的话,
[02:05:33] 相当于你,
[02:05:34] 你只卖给使用机软用户嘛,
[02:05:36] 你,
[02:05:37] 你不到,
[02:05:38] 你不,
[02:05:39] 你不把机软的那一套做完,
[02:05:40] 那还可以卖给另一个用户,
[02:05:41] 那还可以卖给所有的世界做店,
[02:05:43] 卖给用户,
[02:05:44] 对,
[02:05:45] 但是卖给他们用户,
[02:05:46] 有一个,
[02:05:47] 也有一点难度,
[02:05:48] 就是,
[02:05:49] 他们本来习惯都没用啊,
[02:05:50] 你多一插一插开枪的时候,
[02:05:53] 可能就,
[02:05:54] 就看老板愿不愿意把PMO开掉,
[02:05:57] 付这个钱,
[02:05:58] 或者,
[02:05:59] 对,
[02:06:00] 这是核心的点,
[02:06:01] 嗯,
[02:06:04] 就你看你替代的就是谁嘛,
[02:06:05] 如果你替代着他,
[02:06:06] 对他还能够体效,
[02:06:08] 他就会买啊,
[02:06:09] 就PMO就会买啊,
[02:06:10] 就是老板会有PMO嘛,
[02:06:13] 就管他现在在用啥,
[02:06:14] 就选个例子,
[02:06:32] 嗯,
[02:06:33] 对,
[02:06:34] 对,
[02:06:35] 对,
[02:07:01] 这可能要有啊,
[02:07:02] 对,
[02:07:03] 啊,
[02:07:04] 就是你不用GY,
[02:07:05] 不用那些啊,
[02:07:06] 对,
[02:07:07] 对,
[02:07:09] 这肯定,
[02:07:10] 你一天不是这样,
[02:07:11] 你也得在我厂里面,
[02:07:12] 完成一个完整的,
[02:07:13] 啊,
[02:07:14] 对,
[02:07:15] 对,
[02:07:16] 对,
[02:07:18] 这是必然的,
[02:07:19] 因为你录屏,
[02:07:21] 不就能是有新的入口,
[02:07:22] 新的交通,
[02:07:23] 啊,
[02:07:24] 可能安装完之后还作为女士的一篇
[02:07:26] 所以之前郑东他说为什么不直接做开案
[02:07:32] 就比如你看对我问Cloud和自己不是有
[02:07:36] 友谊界面
[02:07:36] 你现在会用自己有爱见面的还聊天吗
[02:07:39] 你看大家觉得好用的
[02:07:41] 人爱飞熟人爱照顾人爱和女方上
[02:07:43] 我理解我们就是对准结合定位就行
[02:07:46] 比如你可能比如在飞树里面这个东西做好
[02:07:50] 可能就是派一个连飞树的机器人
[02:07:53] 然后你去把这个项目你刚刚说的团队管理
[02:07:57] 你把这个记忆采取成为好资质和合作
[02:08:00] 合作的员工去电脑录屏
[02:08:02] 然后他在一个你们的部门群里面
[02:08:04] 这个机器人会去做这个主动项目管理的推进
[02:08:07] 刚刚A和B大家讨论了这个事儿
[02:08:11] A你可想要知道一下
[02:08:13] 刚刚自动把这个会议记录抽送给你
[02:08:15] 关注你的点在最下面
[02:08:17] 就连飞树的机器人
[02:08:21] 你也没必要去单独做一个
[02:08:22] 让他们再安装一个你这个东西
[02:08:24] 在你这里面对话拉个圈
[02:08:26] 就能做得到
[02:08:27] 很复杂了
[02:08:28] 要去选东西
[02:08:36] 对
[02:08:38] 你们要继续吗
[02:08:40] 我们去卫生间
[02:08:43] 我们去
[02:08:44] 哦
[02:08:51] 哦
[02:08:52] 我看起来有意思
[02:08:54] 我出门了
[02:08:55] 快放手
